game_turn,player_name,num_cities,population,techs,civics,land_units,corps,armies,naval_units,tiles_owned,tiles_improved,balance_gold,balance_faith,yield_science,yield_culture,yield_gold,yield_faith,yield_production,yield_food,data_source,loaded_at
126,CIVILIZATION_FEZ,1,7,18,13,2,0,0,0,12,6,174,70,9,5,11,0,4,21,player_stats,2025-08-03 19:13:55.339088
126,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_POLAND,5,20,17,13,4,0,0,0,59,13,72,110,39,22,6,5,51,66,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_NORWAY,3,11,12,12,0,0,0,2,37,9,284,83,10,15,15,8,17,36,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_MAPUCHE,5,26,20,13,0,0,0,0,56,12,90,0,49,30,10,0,44,71,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_GERMANY,4,22,17,15,2,0,0,0,50,7,237,321,34,31,11,27,38,66,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_GAUL,4,25,17,15,5,0,0,1,76,21,247,301,28,31,25,25,74,80,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_MAYA,4,28,20,13,4,0,0,0,54,17,350,112,52,29,39,9,55,86,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_VILNIUS,1,9,19,13,2,0,0,0,9,6,203,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_SAMARKAND,1,6,16,13,3,0,0,0,9,4,458,96,4,4,18,24,4,14,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_PRESLAV,1,6,18,13,5,0,0,0,9,7,482,0,6,4,15,0,4,14,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,9,6,544,0,6,4,14,0,6,19,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_MEXICO_CITY,1,10,20,13,6,0,0,0,10,8,356,11,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_LAHORE,1,8,18,13,5,0,0,0,9,7,321,130,6,7,13,26,7,20,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_PALENQUE,1,10,18,13,6,0,0,0,12,7,200,1686,14,5,9,65,5,26,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_ANTIOCH,1,5,19,13,4,0,0,0,7,1,223,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_FEZ,1,7,18,13,2,0,0,0,12,6,181,71,9,5,11,0,4,21,player_stats,2025-08-03 19:13:55.339088
127,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_POLAND,5,21,17,13,4,0,0,0,59,13,65,115,38,22,6,5,50,68,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_NORWAY,3,11,12,12,0,0,0,2,37,9,295,92,10,16,14,8,25,30,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_MAPUCHE,5,26,20,13,0,0,0,0,56,12,96,0,51,30,14,0,44,71,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_GERMANY,4,22,17,15,2,0,0,0,50,7,237,353,36,37,11,31,35,64,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_GAUL,4,25,18,15,5,0,0,1,77,21,265,326,28,31,25,25,74,80,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_MAYA,4,28,21,13,6,0,0,0,56,17,43,122,62,29,42,9,57,87,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_VILNIUS,1,9,19,13,2,0,0,0,9,6,208,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_SAMARKAND,1,6,16,13,3,0,0,0,9,5,475,120,4,4,18,24,4,15,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_PRESLAV,1,6,18,13,5,0,0,0,9,7,489,0,6,4,15,0,4,14,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,9,6,559,0,6,4,15,0,6,19,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_MEXICO_CITY,1,10,20,13,6,0,0,0,10,8,338,12,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_LAHORE,1,8,18,14,5,0,0,0,9,7,328,156,6,7,13,26,7,20,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_PALENQUE,1,10,18,13,6,0,0,0,12,8,197,1752,10,5,9,65,5,27,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_ANTIOCH,1,5,19,13,4,0,0,0,7,1,224,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_FEZ,1,7,18,13,2,0,0,0,12,7,188,72,9,5,11,0,4,21,player_stats,2025-08-03 19:13:55.339088
128,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_POLAND,5,21,17,13,4,0,0,0,59,13,61,120,38,22,7,5,49,65,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_NORWAY,3,11,12,13,0,0,0,2,37,9,306,101,9,16,14,8,25,30,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_MAPUCHE,5,26,20,13,0,0,0,0,56,12,103,0,51,30,14,0,44,71,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_GERMANY,4,22,17,15,2,0,0,0,50,7,237,382,36,35,11,29,38,66,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_GAUL,4,25,18,16,5,0,0,1,77,22,283,355,28,31,25,29,78,90,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_MAYA,4,29,22,13,6,0,0,0,57,17,63,132,62,30,40,9,58,92,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_VILNIUS,1,9,19,13,2,0,0,0,9,6,212,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_SAMARKAND,1,6,16,13,0,0,0,0,9,5,493,144,4,4,18,24,4,15,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_PRESLAV,1,6,18,13,5,0,0,0,9,7,496,0,6,4,15,0,4,14,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,9,6,574,0,6,4,15,0,6,19,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_MEXICO_CITY,1,10,20,13,6,0,0,0,10,8,334,12,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_LAHORE,1,8,18,15,5,0,0,0,9,7,335,182,6,7,13,26,7,20,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_PALENQUE,1,10,18,13,6,0,0,0,12,8,194,1817,10,5,9,65,5,27,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_ANTIOCH,1,5,19,13,4,0,0,0,7,1,224,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_FEZ,1,7,18,13,2,0,0,0,12,7,194,73,9,5,11,0,4,21,player_stats,2025-08-03 19:13:55.339088
129,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_POLAND,5,21,17,13,4,0,0,0,59,13,57,125,38,22,7,7,48,66,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_NORWAY,2,9,12,13,3,0,0,1,28,8,279,109,7,9,10,8,19,24,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_MAPUCHE,5,26,20,13,0,0,0,0,56,12,109,0,51,30,14,0,44,71,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_GERMANY,4,22,18,16,2,0,0,0,50,7,237,413,36,37,11,31,31,64,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_GAUL,4,26,18,16,5,0,0,1,77,22,88,385,29,32,25,29,69,95,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_MAYA,5,30,23,13,6,0,0,0,66,18,88,141,63,30,45,9,61,97,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_VILNIUS,1,9,20,13,2,0,0,0,9,6,216,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_SAMARKAND,1,6,17,13,0,0,0,0,9,5,511,168,4,5,18,24,4,15,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_PRESLAV,1,6,18,13,4,0,0,0,10,7,504,0,6,4,15,0,4,14,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,9,6,588,0,6,4,15,0,6,19,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_MEXICO_CITY,1,10,20,13,6,0,0,0,10,8,330,13,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,342,208,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_PALENQUE,1,10,18,13,6,0,0,0,12,9,191,1883,10,5,9,65,6,27,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_ANTIOCH,1,5,19,13,4,0,0,0,7,1,224,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_FEZ,1,7,18,13,2,0,0,0,12,7,201,74,9,5,11,0,4,21,player_stats,2025-08-03 19:13:55.339088
130,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_POLAND,5,21,18,13,4,0,0,0,59,13,53,132,38,22,7,7,48,66,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_NORWAY,2,9,12,13,4,0,0,1,28,8,46,116,7,11,10,6,19,24,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_MAPUCHE,5,26,20,13,0,0,0,0,56,12,116,0,51,30,14,0,44,71,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_GERMANY,4,23,18,16,2,0,0,0,51,7,237,42,38,37,11,29,33,68,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_GAUL,4,27,18,16,5,0,0,1,77,22,155,414,29,32,27,29,70,96,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_MAYA,5,31,23,13,6,0,0,0,66,18,114,151,63,30,45,9,64,99,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_VILNIUS,1,9,20,13,2,0,0,0,9,6,220,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_SAMARKAND,1,6,18,13,0,0,0,0,9,5,524,192,4,4,13,24,4,15,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_PRESLAV,1,6,18,13,4,0,0,0,10,7,512,0,6,4,15,0,4,14,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,9,6,602,0,6,4,15,0,6,19,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_MEXICO_CITY,1,10,20,13,6,0,0,0,10,8,326,14,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,349,234,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_PALENQUE,1,10,18,13,6,0,0,0,12,9,188,1949,10,5,9,65,6,27,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_ANTIOCH,1,5,19,13,4,0,0,0,7,1,225,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_FEZ,1,7,18,13,2,0,0,0,12,5,208,75,9,5,11,0,4,20,player_stats,2025-08-03 19:13:55.339088
131,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_POLAND,5,21,18,13,4,0,0,0,59,13,49,139,38,22,7,7,48,66,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_NORWAY,2,9,12,13,4,0,0,1,28,8,52,127,7,11,10,6,19,24,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_MAPUCHE,5,25,20,13,0,0,0,0,57,12,122,0,51,30,14,0,42,70,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_GERMANY,4,23,18,16,2,0,0,0,51,7,237,74,38,39,11,31,31,66,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_GAUL,4,27,19,16,5,0,0,1,77,23,171,445,33,32,28,31,68,98,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_MAYA,5,31,23,13,6,0,0,0,66,18,141,161,63,30,46,9,65,99,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_VILNIUS,1,9,20,13,2,0,0,0,9,6,224,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_SAMARKAND,1,7,19,13,0,0,0,0,9,5,538,216,4,4,13,24,6,15,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_PRESLAV,1,6,18,13,4,0,0,0,10,7,275,0,6,4,15,0,4,14,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,9,6,616,0,6,4,15,0,6,19,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_MEXICO_CITY,1,10,20,14,6,0,0,0,10,8,322,15,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,356,260,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_PALENQUE,1,10,18,14,6,0,0,0,12,9,185,2015,10,5,9,65,6,27,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_ANTIOCH,1,5,19,13,4,0,0,0,7,1,225,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_FEZ,1,7,18,14,2,0,0,0,12,5,214,76,9,5,11,0,4,20,player_stats,2025-08-03 19:13:55.339088
132,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_POLAND,5,21,18,13,4,0,0,0,59,14,44,146,38,22,7,7,49,66,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_NORWAY,2,9,13,13,4,0,0,1,28,8,59,141,7,11,10,6,19,24,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_MAPUCHE,5,25,20,14,0,0,0,0,58,13,131,0,51,30,16,0,42,70,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_GERMANY,4,23,18,16,2,0,0,0,51,7,237,103,38,37,11,29,33,68,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_GAUL,4,27,19,16,5,0,0,1,77,23,187,476,33,32,28,31,68,98,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_MAYA,5,30,23,14,6,0,0,0,67,18,170,171,63,30,49,9,64,98,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_VILNIUS,1,9,20,13,2,0,0,0,9,6,229,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_SAMARKAND,1,7,20,13,0,0,0,0,9,5,551,240,4,4,13,24,6,15,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_PRESLAV,1,6,18,13,4,0,0,0,10,6,283,0,6,4,15,0,4,13,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,9,6,631,0,6,4,15,0,6,19,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_MEXICO_CITY,1,10,20,15,6,0,0,0,10,8,319,16,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,363,286,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_PALENQUE,1,10,18,15,6,0,0,0,12,9,182,2081,10,5,9,65,6,27,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_ANTIOCH,1,5,19,13,5,0,0,0,7,1,225,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_FEZ,1,7,18,15,2,0,0,0,12,5,221,77,9,5,11,0,4,20,player_stats,2025-08-03 19:13:55.339088
133,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_POLAND,5,21,18,14,4,0,0,0,60,14,40,153,35,23,8,7,46,66,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_NORWAY,2,6,13,13,4,0,0,1,29,5,66,147,6,10,10,6,15,18,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_MAPUCHE,5,25,21,14,0,0,0,0,58,13,139,0,49,29,16,0,40,70,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_GERMANY,4,24,19,16,2,0,0,0,51,7,237,134,38,39,11,31,31,68,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_GAUL,4,27,19,16,5,0,0,1,77,23,203,507,33,32,28,31,68,98,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_MAYA,5,30,23,14,6,0,0,0,68,17,203,180,62,31,52,9,64,93,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_VILNIUS,1,9,20,13,2,0,0,0,9,6,233,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_SAMARKAND,1,7,20,13,0,0,0,0,9,5,565,264,4,4,13,24,6,15,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_PRESLAV,1,6,18,13,4,0,0,0,10,6,291,0,6,4,15,0,5,13,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_JOHANNESBURG,1,8,17,13,5,0,0,0,10,6,643,0,6,4,13,0,6,21,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_MEXICO_CITY,1,10,20,16,6,0,0,0,10,8,315,16,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,371,312,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_PALENQUE,1,11,19,16,6,0,0,0,12,9,180,2147,11,5,9,65,6,35,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_ANTIOCH,1,5,19,13,5,0,0,0,7,1,224,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_FEZ,1,7,18,16,2,0,0,0,12,5,228,78,9,5,11,0,4,21,player_stats,2025-08-03 19:13:55.339088
134,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_POLAND,5,22,19,14,4,0,0,0,60,14,35,10,37,23,8,7,49,68,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_NORWAY,2,7,13,13,4,0,0,1,29,5,71,154,6,10,9,10,18,20,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_MAPUCHE,5,25,21,14,0,0,0,0,58,13,146,0,53,29,16,0,40,70,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_GERMANY,4,24,19,16,2,0,0,0,51,7,236,163,38,37,11,29,33,70,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_GAUL,5,29,19,16,5,0,0,1,84,24,214,537,31,30,24,29,83,104,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_MAYA,5,31,23,14,6,0,0,0,68,17,236,190,62,34,54,9,64,95,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_VILNIUS,1,9,20,13,2,0,0,0,9,6,237,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_SAMARKAND,1,7,20,13,1,0,0,0,9,5,96,288,4,4,13,24,6,15,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_PRESLAV,1,6,18,14,5,0,0,0,10,6,297,0,6,4,15,0,5,13,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_JOHANNESBURG,1,8,17,14,5,0,0,0,10,6,656,0,6,4,13,0,6,21,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_MEXICO_CITY,1,10,20,16,6,0,0,0,10,8,311,17,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,378,338,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_PALENQUE,1,11,20,16,6,0,0,0,12,9,178,2213,11,5,9,65,6,35,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_ANTIOCH,1,5,19,13,5,0,0,0,7,1,223,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_FEZ,1,7,18,16,2,0,0,0,12,5,232,79,9,4,9,0,4,21,player_stats,2025-08-03 19:13:55.339088
135,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_POLAND,5,22,19,15,4,0,0,0,60,15,30,17,37,23,8,7,57,66,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_NORWAY,2,7,13,13,4,0,0,1,29,5,77,164,11,15,9,10,18,20,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_MAPUCHE,5,26,21,14,0,0,0,0,58,13,154,0,55,30,16,0,43,72,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_GERMANY,4,24,19,16,2,0,0,0,51,7,240,194,38,39,15,31,28,67,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_GAUL,5,30,20,16,5,0,0,1,84,24,224,569,31,30,23,32,72,107,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_MAYA,5,31,24,14,6,0,0,0,68,14,265,199,60,34,50,9,61,94,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_VILNIUS,1,9,20,14,2,0,0,0,9,6,241,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_SAMARKAND,1,7,20,14,1,0,0,0,9,5,108,312,4,4,13,24,6,15,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_PRESLAV,1,6,18,15,5,0,0,0,10,6,304,0,6,4,16,0,5,13,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_JOHANNESBURG,1,8,17,15,5,0,0,0,10,6,423,0,6,4,13,0,6,21,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_MEXICO_CITY,1,10,20,16,6,0,0,0,10,8,307,18,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,385,364,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_PALENQUE,1,11,21,16,6,0,0,0,12,9,176,2279,11,5,9,65,6,35,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_ANTIOCH,1,5,19,14,5,0,0,0,7,1,223,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_FEZ,1,7,18,16,2,0,0,0,12,5,242,79,10,6,15,0,5,21,player_stats,2025-08-03 19:13:55.339088
136,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_POLAND,5,22,19,15,4,0,0,0,60,15,25,24,37,25,8,7,54,68,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_NORWAY,2,7,13,13,5,0,0,1,29,5,83,174,11,15,9,10,18,20,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_MAPUCHE,5,26,21,14,0,0,0,0,58,13,162,0,55,30,16,0,43,72,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_GERMANY,4,24,19,16,2,0,0,0,52,7,244,220,38,37,15,25,31,73,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_GAUL,5,31,20,16,5,0,0,1,84,24,236,38,31,31,26,32,73,108,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_MAYA,5,31,24,14,6,0,0,0,68,14,295,49,60,34,50,9,61,94,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_VILNIUS,1,9,20,15,2,0,0,0,9,6,245,0,6,4,9,0,2,21,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_SAMARKAND,1,7,20,15,1,0,0,0,9,4,119,336,4,4,13,24,5,15,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_PRESLAV,1,6,18,16,5,0,0,0,10,6,311,0,6,4,16,0,4,15,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_JOHANNESBURG,1,8,17,16,5,0,0,0,10,6,436,0,6,4,13,0,6,21,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_MEXICO_CITY,1,10,20,16,6,0,0,0,10,8,303,19,6,5,7,0,6,23,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_LAHORE,1,8,18,16,5,0,0,0,9,7,392,390,6,7,13,26,7,21,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_PALENQUE,1,11,22,16,6,0,0,0,12,9,158,2345,11,5,9,65,6,35,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_ANTIOCH,1,5,19,15,5,0,0,0,7,1,222,0,4,4,5,0,1,10,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_FEZ,1,7,18,16,2,0,0,0,12,5,252,80,10,6,15,0,5,21,player_stats,2025-08-03 19:13:55.339088
137,CIVILIZATION_FREE_CITIES,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
138,CIVILIZATION_POLAND,5,23,19,15,4,0,0,0,60,15,20,31,39,27,8,7,58,67,player_stats,2025-08-03 19:13:55.339088
138,CIVILIZATION_NORWAY,2,7,13,13,6,0,0,1,29,5,88,15,11,15,9,10,18,20,player_stats,2025-08-03 19:13:55.339088
138,CIVILIZATION_MAPUCHE,5,26,22,14,0,0,0,0,58,13,169,0,55,30,16,4,43,72,player_stats,2025-08-03 19:13:55.339088
138,CIVILIZATION_GERMANY,4,24,19,16,2,0,0,0,52,7,247,248,38,39,15,28,29,71,player_stats,2025-08-03 19:13:55.339088
138,CIVILIZATION_GAUL,5,31,20,16,5,0,0,1,85,24,247,70,34,31,26,32,73,108,player_stats,2025-08-03 19:13:55.339088
138,CIVILIZATION_MAYA,5,32,24,15,6,0,0,0,69,14,410,58,61,34,50,9,62,101,player_stats,2025-08-03 19:13:55.339088
138,CIVILIZATION_VILNIUS,1,9,20,16,2,0,0,0,9,6,250,0,6,4,9,0,2,25,player_stats,2025-08-03 19:13:55.339088
